PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000109390.11.wgt.RDat	ENSG00000109390.11	4	139302550	139302551	0.0971	rs924199	  2.44	rs13112687	 0.012145	  3.76	-0.2500	402	402	susie	0.02	0.015	-0.5337	5.94e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000170185.9.wgt.RDat	ENSG00000170185.9	4	143184916	143184917	0.1282	rs10020322	  3.82	rs13149219	 0.021935	 -3.96	-0.8372	290	  1	top1	0.022	0.012	 0.8372	4.02e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000109458.8.wgt.RDat	ENSG00000109458.8	4	143336761	143336762	0.1166	rs924232	 -3.43	rs1397527	-0.000266	 -4.29	 0.1077	283	 12	enet	0.044	0.00057	-1.2743	2.03e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000246448.2.wgt.RDat	ENSG00000246448.2	4	143738974	143738975	0.2045	rs924232	 -3.43	rs6835827	 0.004298	 -3.62	 0.8824	249	 26	enet	0.061	6.3e-05	 0.0811	9.35e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000251600.5.wgt.RDat	ENSG00000251600.5	4	143912330	143912331	0.3493	rs924232	 -3.43	rs13147386	 0.259024	 -8.11	 1.1765	250	 46	enet	0.3	8e-21	 0.4191	6.75e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000151612.15.wgt.RDat	ENSG00000151612.15	4	145938634	145938635	0.1419	rs6537402	  3.38	rs4835265	 0.005035	  4.13	 0.5465	364	364	susie	0.032	0.0029	 0.8591	3.90e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000279845.1.wgt.RDat	ENSG00000279845.1	4	146180850	146180851	0.1529	rs6537402	  3.38	rs6815527	 0.088834	 -5.47	 3.2206	366	366	susie	0.11	1e-07	-3.2303	1.24e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000250673.2.wgt.RDat	ENSG00000250673.2	4	146214514	146214515	0.4321	rs6537402	  3.38	rs6815527	 0.419879	 10.40	 3.2206	357	357	susie	0.43	7.2e-32	 3.2495	1.16e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000120519.14.wgt.RDat	ENSG00000120519.14	4	146521963	146521964	0.1728	rs6537402	  3.38	rs41398848	 0.085163	 -4.66	 1.2113	339	  1	top1	0.085	2.2e-06	-1.2113	2.26e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000109686.17.wgt.RDat	ENSG00000109686.17	4	151325631	151325632	0.0884	rs1148642	 -2.31	rs17027155	 0.049657	 -4.36	-0.9242	278	  1	top1	0.05	0.00027	 0.9242	3.55e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000059691.11.wgt.RDat	ENSG00000059691.11	4	151761022	151761023	0.0854	rs13102624	 -2.81	rs2709811	 0.044294	 -4.70	 0.4219	390	390	susie	0.069	1.9e-05	-0.5569	5.78e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000164144.15.wgt.RDat	ENSG00000164144.15	4	152779936	152779937	0.4601	rs6813195	 -8.10	rs4380505	 0.203274	 -7.67	 0.0303	385	385	susie	0.29	1.3e-19	 0.6420	5.21e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000256043.2.wgt.RDat	ENSG00000256043.2	4	155953916	155953917	0.1276	rs3796571	  4.06	rs11939830	 0.058662	 -4.67	-0.1324	466	  1	top1	0.059	8.1e-05	 0.1324	8.95e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000248429.5.wgt.RDat	ENSG00000248429.5	4	158172251	158172252	0.3173	rs1349100	 -2.88	rs12645131	 0.199337	 -7.14	 0.1124	301	301	susie	0.22	5.4e-15	-1.2271	2.20e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000164125.15.wgt.RDat	ENSG00000164125.15	4	158173317	158173318	0.1352	rs1349100	 -2.88	rs4398571	 0.045716	  4.37	-2.2973	299	  1	top1	0.046	0.00047	-2.2973	2.16e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000164124.10.wgt.RDat	ENSG00000164124.10	4	158203619	158203620	0.1441	rs1349100	 -2.88	rs10517688	 0.052795	  5.35	-2.4928	296	  2	lasso	0.089	1.3e-06	-2.2315	2.56e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000251429.1.wgt.RDat	ENSG00000251429.1	4	158270377	158270378	0.1659	rs1349100	 -2.88	rs12645131	 0.004937	 -4.13	 0.1124	288	  1	top1	0.0049	0.14	-0.1124	9.11e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000171503.11.wgt.RDat	ENSG00000171503.11	4	158672255	158672256	0.0724	rs10517688	 -2.49	rs10857314	 0.014143	 -3.57	-0.2188	269	 16	enet	0.027	0.0056	 0.9663	3.34e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000271817.2.wgt.RDat	ENSG00000271817.2	4	158700690	158700691	0.3050	rs17037864	  1.90	rs8396	 0.203684	  7.30	 1.4571	269	269	susie	0.21	3.1e-14	 1.4534	1.46e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000171497.4.wgt.RDat	ENSG00000171497.4	4	158723395	158723396	0.2379	rs17037864	  1.90	rs8396	 0.131768	 -5.95	 1.4571	265	265	susie	0.13	2.1e-09	-1.4289	1.53e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000052795.12.wgt.RDat	ENSG00000052795.12	4	158769137	158769138	0.2394	rs17037864	  1.90	rs4330315	 0.105922	  5.66	 0.2485	261	261	susie	0.14	1.3e-09	 0.6689	5.04e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000168843.13.wgt.RDat	ENSG00000168843.13	4	162164034	162164035	0.2241	rs10009342	  3.61	rs12504955	 0.018727	  5.12	-0.4929	412	412	susie	0.071	1.5e-05	-0.8586	3.91e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000164128.6.wgt.RDat	ENSG00000164128.6	4	163333017	163333018	0.1259	rs10019236	  2.96	rs1017497	 0.025221	  4.43	-0.4675	372	372	susie	0.056	0.00012	-0.9259	3.55e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000273449.1.wgt.RDat	ENSG00000273449.1	4	163529770	163529771	0.2699	rs4270550	  3.67	rs2276979	 0.228540	  8.11	-0.9077	394	394	susie	0.25	1.1e-16	-0.9281	3.53e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000248771.5.wgt.RDat	ENSG00000248771.5	4	164754063	164754064	0.4279	rs13123366	  2.65	rs10015434	 0.525366	 11.31	 0.2500	427	  1	top1	0.53	4.3e-41	 0.2500	8.03e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000196104.10.wgt.RDat	ENSG00000196104.10	4	167234795	167234796	0.1395	rs6817936	  3.06	rs17053121	 0.026885	 -3.86	 0.9157	345	 22	enet	0.036	0.0018	-1.0643	2.87e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000109511.11.wgt.RDat	ENSG00000109511.11	4	168092514	168092515	0.1473	rs11132000	 -2.49	rs4600882	 0.115890	 -6.34	 0.3231	450	450	susie	0.14	1.1e-09	-0.1782	8.59e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000137601.16.wgt.RDat	ENSG00000137601.16	4	169612628	169612629	0.0675	rs2727526	  3.44	rs10520157	 0.036815	  4.14	-0.3696	339	  1	top1	0.037	0.0016	-0.3696	7.12e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000198948.11.wgt.RDat	ENSG00000198948.11	4	170033030	170033031	0.1437	rs6831236	 -4.02	rs6841912	 0.119026	 -5.51	-0.7170	348	  1	top1	0.12	2e-08	 0.7170	4.73e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000109576.13.wgt.RDat	ENSG00000109576.13	4	170091698	170091699	0.2108	rs6831236	 -4.02	rs6553487	 0.103949	 -6.48	-0.6577	353	 22	enet	0.2	2.6e-13	 0.2028	8.39e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000248174.5.wgt.RDat	ENSG00000248174.5	4	174220397	174220398	0.2408	rs6833126	  3.23	rs1992021	 0.154880	  7.25	 0.4078	433	 12	enet	0.2	2.8e-13	-0.1332	8.94e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000164118.12.wgt.RDat	ENSG00000164118.12	4	174285433	174285434	0.2606	rs6833126	  3.23	rs4695918	 0.115524	  5.94	-1.6719	441	441	susie	0.12	1e-08	-1.4379	1.50e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000150627.15.wgt.RDat	ENSG00000150627.15	4	176065833	176065834	0.2749	rs17599018	  2.96	rs17062464	-0.001271	  4.05	-0.8281	490	 46	enet	0.058	9.4e-05	 1.0108	3.12e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000038002.8.wgt.RDat	ENSG00000038002.8	4	177442502	177442503	0.4799	rs2135617	  3.33	rs4690522	 0.421562	-10.15	-0.8358	438	  2	lasso	0.43	1.1e-31	 0.7182	4.73e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000251504.1.wgt.RDat	ENSG00000251504.1	4	177907935	177907936	0.2797	rs12510932	  2.60	rs2054380	 0.214285	 -7.44	 1.6000	341	341	susie	0.22	1.2e-14	-1.6129	1.07e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000129187.14.wgt.RDat	ENSG00000129187.14	4	182917935	182917936	0.2838	rs9992452	  3.30	rs6835318	 0.053574	  5.13	-0.4267	503	 43	enet	0.19	1.2e-12	-1.2197	2.23e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000164305.18.wgt.RDat	ENSG00000164305.18	4	184649508	184649509	0.2029	rs1996546	 -7.47	rs4647603	-0.004144	 -3.71	-2.0110	576	 20	enet	0.033	0.0025	 1.8923	5.84e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000164306.10.wgt.RDat	ENSG00000164306.10	4	184649612	184649613	0.1476	rs1996546	 -7.47	rs1405939	 0.014473	  3.54	-2.5361	576	576	susie	0.032	0.003	-2.6165	8.88e-03
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000151725.11.wgt.RDat	ENSG00000151725.11	4	184734132	184734133	0.2215	rs1996546	 -7.47	rs4610379	 0.170584	 -6.74	-2.3043	526	  1	top1	0.17	1.2e-11	 2.3043	2.12e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000154553.13.wgt.RDat	ENSG00000154553.13	4	185535611	185535612	0.2924	rs11724862	 -3.91	rs13129968	 0.234614	 -7.64	-1.0923	537	  1	top1	0.23	6.4e-16	 1.0923	2.75e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000109794.13.wgt.RDat	ENSG00000109794.13	4	186104418	186104419	0.5645	rs11724862	 -3.91	rs2036912	 0.389488	 -9.95	-0.5231	594	  5	lasso	0.4	3.3e-29	 0.2292	8.19e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000251008.1.wgt.RDat	ENSG00000251008.1	4	186171256	186171257	0.1717	rs7693361	 -3.66	rs6816903	 0.083375	 -4.86	-0.6212	589	  1	top1	0.083	2.8e-06	 0.6212	5.34e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000145476.15.wgt.RDat	ENSG00000145476.15	4	186191519	186191520	0.5056	rs7693361	 -3.66	rs13146272	 0.171397	  7.76	 0.8333	584	 39	enet	0.35	1.7e-24	 0.8061	4.20e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000164344.15.wgt.RDat	ENSG00000164344.15	4	186226437	186226438	0.2140	rs7693361	 -3.66	rs4253239	 0.103459	  5.33	 0.4000	572	  1	top1	0.1	1.8e-07	 0.4000	6.89e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000245685.6.wgt.RDat	ENSG00000245685.6	4	189940270	189940271	0.1088	rs6834205	 -2.41	rs1138726	 0.144586	  6.03	-0.4928	100	  1	top1	0.14	5.3e-10	-0.4928	6.22e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000164366.3.wgt.RDat	ENSG00000164366.3	5	218214	218215	0.1333	rs9654453	 3.66	rs9763161	 0.062671	  4.14	-1.1313	289	  1	top1	0.063	4.7e-05	-1.1313	2.58e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000073578.16.wgt.RDat	ENSG00000073578.16	5	218240	218241	0.0936	rs9654453	 3.66	rs17557733	 0.022691	  3.99	-1.6348	289	  1	top1	0.023	0.011	-1.6348	1.02e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000249915.7.wgt.RDat	ENSG00000249915.7	5	271620	271621	0.1606	rs9654453	 3.66	rs4957020	 0.086833	 -5.33	-1.4375	289	 11	enet	0.094	6.3e-07	 0.4315	6.66e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000250848.1.wgt.RDat	ENSG00000250848.1	5	290320	290321	0.1088	rs9654453	 3.66	rs2162872	 0.039438	 -4.43	 2.6716	289	289	susie	0.044	0.00061	-3.4167	6.34e-04
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000063438.16.wgt.RDat	ENSG00000063438.16	5	304175	304176	0.1936	rs9654453	 3.66	rs4957008	 0.003256	  3.61	-0.2895	290	290	susie	0.029	0.0043	 1.8235	6.82e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000180104.15.wgt.RDat	ENSG00000180104.15	5	443160	443161	0.4290	rs9654453	 3.66	rs11739543	 0.326916	 -9.17	 0.5625	313	313	susie	0.33	2.4e-23	-0.3367	7.36e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000225138.7.wgt.RDat	ENSG00000225138.7	5	473235	473236	0.8710	rs9654453	 3.66	rs2241597	 0.128768	 -6.91	 1.5000	323	323	susie	0.61	1.5e-51	-1.5218	1.28e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000066230.10.wgt.RDat	ENSG00000066230.10	5	524331	524332	0.5708	rs9654453	 3.66	rs2241597	 0.021341	 -5.18	 1.5000	343	 34	enet	0.34	1.9e-23	-1.5928	1.11e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000271781.1.wgt.RDat	ENSG00000271781.1	5	675825	675826	0.0834	rs9654453	 3.66	rs1399381	 0.022437	 -4.46	 0.6098	345	345	susie	0.053	0.00019	-0.6588	5.10e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000206077.10.wgt.RDat	ENSG00000206077.10	5	766951	766952	0.2525	rs9654453	 3.66	rs7702532	 0.066445	 -5.19	 0.1739	355	  8	lasso	0.11	4.9e-08	-1.5463	1.22e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000188818.12.wgt.RDat	ENSG00000188818.12	5	850985	850986	0.3110	rs2672737	 3.04	rs768479	 0.020986	 -4.69	-0.4615	358	 47	enet	0.14	2e-09	-0.1161	9.08e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000113504.20.wgt.RDat	ENSG00000113504.20	5	1112034	1112035	0.1225	rs16903688	 2.97	rs4975593	 0.025253	 -4.68	 2.0455	375	375	susie	0.045	0.00049	-2.1798	2.93e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000249201.2.wgt.RDat	ENSG00000249201.2	5	1178604	1178605	0.5950	rs16903688	 2.97	rs10060236	 0.206644	 -8.00	-0.5443	363	363	susie	0.4	5.5e-29	 0.4508	6.52e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000174358.15.wgt.RDat	ENSG00000174358.15	5	1201594	1201595	0.2196	rs16903688	 2.97	rs4975596	 0.132067	 -6.17	-0.1370	386	 10	enet	0.18	6.2e-12	 0.1555	8.76e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000251532.1.wgt.RDat	ENSG00000251532.1	5	1551709	1551710	0.2525	rs1486938	 2.43	rs904729	 0.084773	  5.62	 0.6462	558	 14	enet	0.19	1e-12	-1.2964	1.95e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000232615.4.wgt.RDat	ENSG00000232615.4	5	1614835	1614836	0.3654	rs1486938	 2.43	rs7734561	 0.316702	  8.87	 0.8158	569	  3	lasso	0.32	4.7e-22	 0.7874	4.31e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000188002.10.wgt.RDat	ENSG00000188002.10	5	1634004	1634005	0.4297	rs7446326	 2.86	rs7734561	 0.328966	 -9.04	 0.8158	573	573	susie	0.47	5.7e-35	-0.5021	6.16e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000171421.12.wgt.RDat	ENSG00000171421.12	5	1801365	1801366	0.1556	rs7446326	 2.86	rs4975735	 0.133679	  5.94	 0.2029	609	609	susie	0.14	1.7e-09	 0.1221	9.03e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000250490.1.wgt.RDat	ENSG00000250490.1	5	6339883	6339884	0.5880	rs17772303	 2.56	rs271399	 0.270496	  9.16	 0.2812	634	 16	enet	0.52	1.1e-40	 0.1478	8.82e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000037474.14.wgt.RDat	ENSG00000037474.14	5	6633290	6633291	0.6087	rs41387251	 2.68	rs6887702	 0.437079	 10.31	-0.6618	626	  1	top1	0.44	4e-32	-0.6618	5.08e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000250786.1.wgt.RDat	ENSG00000250786.1	5	9546199	9546200	0.7509	rs42353	-3.88	rs1508798	 0.483573	 11.23	 0.3780	691	691	susie	0.53	4.1e-42	 0.3768	7.06e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000150753.11.wgt.RDat	ENSG00000150753.11	5	10249920	10249921	0.1975	rs814589	 3.55	rs2548554	 0.007507	 -4.18	 0.5275	606	 47	enet	0.067	2.7e-05	 0.9973	3.19e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000271980.1.wgt.RDat	ENSG00000271980.1	5	10267145	10267146	0.3814	rs814589	 3.55	rs6871279	 0.236778	 -7.87	-0.1014	606	606	susie	0.24	2.8e-16	 0.0756	9.40e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000112977.15.wgt.RDat	ENSG00000112977.15	5	10761271	10761272	0.4709	rs814589	 3.55	rs3756408	 0.227699	 -7.70	-0.6166	628	  6	lasso	0.26	1e-17	 0.0636	9.49e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000039139.9.wgt.RDat	ENSG00000039139.9	5	13944542	13944543	0.2653	rs164006	 3.17	rs2582689	 0.104007	  6.52	-0.7231	591	 10	lasso	0.15	3.8e-10	-0.6721	5.02e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000183654.8.wgt.RDat	ENSG00000183654.8	5	16180761	16180762	0.1612	rs12655750	 3.06	rs17649710	 0.078939	  5.09	 0.0202	462	  1	top1	0.079	5.2e-06	 0.0202	9.84e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000248150.1.wgt.RDat	ENSG00000248150.1	5	16440080	16440081	0.3212	rs2402236	-3.03	rs26014	 0.117188	  6.15	-0.5467	483	483	susie	0.15	3e-10	-0.0714	9.43e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000183666.16.wgt.RDat	ENSG00000183666.16	5	21341832	21341833	0.2055	rs522523	-2.24	rs4568331	 0.068086	  5.03	 0.3077	257	257	susie	0.07	1.8e-05	 0.2778	7.81e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000233974.3.wgt.RDat	ENSG00000233974.3	5	21484010	21484011	0.1590	rs12188865	-2.35	rs294136	 0.008151	  3.86	-1.3077	288	288	susie	0.018	0.02	-1.4610	1.44e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000113360.16.wgt.RDat	ENSG00000113360.16	5	31532195	31532196	0.3327	rs869113	 3.08	rs17409624	 0.240988	  7.73	 1.0312	672	  4	lasso	0.27	2.5e-18	 1.1624	2.45e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000249572.1.wgt.RDat	ENSG00000249572.1	5	33440618	33440619	0.4312	rs2172764	-2.33	rs3756663	 0.291885	 -8.49	-0.7703	478	478	susie	0.29	3.5e-20	 0.7324	4.64e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000242110.7.wgt.RDat	ENSG00000242110.7	5	34008107	34008108	0.3050	rs12658027	-3.56	rs10941112	 0.262087	 -8.18	-1.7188	415	415	susie	0.27	4.1e-18	 1.7273	8.41e-02
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000082196.20.wgt.RDat	ENSG00000082196.20	5	34043831	34043832	0.2020	rs12658027	-3.56	rs10461935	 0.212916	 -7.28	 1.0294	421	  1	top1	0.21	2e-14	-1.0294	3.03e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000215156.5.wgt.RDat	ENSG00000215156.5	5	34190055	34190056	0.1662	rs12658027	-3.56	rs1854044	 0.093994	 -5.38	 1.1323	419	  1	top1	0.094	6.6e-07	-1.1324	2.57e-01
GTExv8.EUR.Pancreas	/workshop/data/FUSION/models/GTExv8_EUR_Pancreas/GTExv8.EUR.Pancreas/ENSG00000215158.9.wgt.RDat	ENSG00000215158.9	5	34244795	34244796	0.1293	rs12658027	-3.56	rs4526083	 0.052478	 -4.49	 1.1029	411	  1	top1	0.052	0.00019	-1.1029	2.70e-01
