PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GAR1.wgt.RDat	GAR1	4	110736666	110745893	0.0182	rs718768	  3.18	rs4698790	 1.38e-02	 -5.24	 1.9857	391	  1	top1	0.014	1.6e-05	-1.9857	4.71e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ELOVL6.wgt.RDat	ELOVL6	4	110967002	111120355	0.0633	rs718768	  3.18	rs6835929	 6.00e-03	 -4.41	-0.1683	459	 27	enet	0.032	1.1e-10	-1.7789	7.53e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TIFA.wgt.RDat	TIFA	4	113196783	113207059	0.0305	rs17627287	  2.64	rs3822289	 2.48e-02	 -6.14	 0.1719	383	  1	top1	0.025	1.1e-08	-0.1719	8.64e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ALPK1.wgt.RDat	ALPK1	4	113206665	113363776	0.1211	rs17627287	  2.64	rs2240033	 4.21e-03	 -5.05	 0.1270	430	430	bslmm	0.042	1e-13	-0.5745	5.66e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CAMK2D.wgt.RDat	CAMK2D	4	114372188	114683083	0.1697	rs6819591	 -3.31	rs11936225	 1.95e-02	 -7.26	-0.1263	602	 35	enet	0.09	5.8e-28	 0.1537	8.78e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SNHG8.wgt.RDat	SNHG8	4	119199864	119200978	0.5110	rs17594018	  4.64	rs633398	 5.79e-01	-27.06	-1.5692	275	 29	enet	0.59	5.2e-245	 1.3608	1.74e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.USP53.wgt.RDat	USP53	4	120133742	120216672	0.0616	rs11938970	  3.77	rs13113462	 5.25e-02	  8.39	 0.5556	479	479	bslmm	0.063	8.1e-20	 0.2352	8.14e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MAD2L1.wgt.RDat	MAD2L1	4	120980577	120988229	0.0284	rs4834821	  3.06	rs17300152	 5.81e-03	  4.19	 1.4095	362	 19	enet	0.013	2.5e-05	-0.4856	6.27e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ANXA5.wgt.RDat	ANXA5	4	122589110	122618268	0.5585	rs769242	  3.79	rs1480287	 3.32e-01	 20.60	 0.1084	438	438	bslmm	0.46	2.2e-169	 0.2932	7.69e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.EXOSC9.wgt.RDat	EXOSC9	4	122722472	122738176	0.0577	rs769242	  3.79	rs6838153	 9.15e-02	 10.89	 0.2687	401	  1	top1	0.092	2.3e-28	 0.2687	7.88e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.BBS12.wgt.RDat	BBS12	4	123653857	123666098	0.0370	rs12509014	 -3.97	rs13101575	 3.68e-02	  7.30	-1.9452	270	  1	top1	0.037	3.8e-12	-1.9452	5.17e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ANKRD50.wgt.RDat	ANKRD50	4	125585207	125633887	0.0553	rs6830784	  3.76	rs2242378	 5.80e-02	 -8.70	-1.5176	390	  1	top1	0.058	2.5e-18	 1.5176	1.29e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SCLT1.wgt.RDat	SCLT1	4	129786076	130014764	0.1752	rs1216373	  3.76	rs167618	 1.49e-01	-14.47	 0.3433	450	450	bslmm	0.23	3.3e-75	-1.2309	2.18e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ELF2.wgt.RDat	ELF2	4	139949266	140098372	0.0441	rs924199	  2.44	rs1112828	 1.06e-02	  5.28	-0.1316	446	446	bslmm	0.026	3.9e-09	-1.4690	1.42e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NDUFC1.wgt.RDat	NDUFC1	4	140188034	140223705	0.0211	rs924199	  2.44	rs17840386	 1.15e-02	  5.40	-0.8082	399	399	blup	0.014	1.1e-05	-0.1656	8.68e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RAB33B.wgt.RDat	RAB33B	4	140374386	140397763	0.0320	rs2604918	 -4.54	rs13128827	 4.47e-02	 -7.92	-0.4583	414	  1	top1	0.045	1.9e-14	 0.4583	6.47e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MGST2.wgt.RDat	MGST2	4	140586922	140661899	0.6101	rs2604918	 -4.54	rs8192024	 1.96e-01	-15.80	-0.8630	445	127	enet	0.38	1.9e-135	 1.5780	1.15e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MAML3.wgt.RDat	MAML3	4	140637907	141075338	0.0680	rs2604918	 -4.54	rs7683979	 3.53e-02	 -7.07	-0.1077	602	  5	lasso	0.041	3.1e-13	 0.0966	9.23e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SCOC.wgt.RDat	SCOC	4	141178440	141303710	0.0174	rs2604918	 -4.54	rs358307	 8.35e-03	  3.80	-1.0237	462	  1	top1	0.0083	0.00067	-1.0237	3.06e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.IL15.wgt.RDat	IL15	4	142557752	142655140	0.0368	rs1392773	  2.76	rs1493017	 1.30e-03	 -4.06	 0.5303	395	395	bslmm	0.0082	0.00075	 2.0842	3.71e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.INPP4B.wgt.RDat	INPP4B	4	142944313	143768585	0.1942	rs10020322	  3.82	rs1373036	 8.38e-02	-10.42	 1.0658	601	 45	enet	0.14	2.6e-42	-0.5247	6.00e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GYPE.wgt.RDat	GYPE	4	144792020	144826716	0.0931	rs924232	 -3.43	rs3856989	 1.72e-01	 14.96	 1.3768	255	255	bslmm	0.19	1.5e-60	 0.9519	3.41e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZNF827.wgt.RDat	ZNF827	4	146678779	146859787	0.0230	rs6537402	  3.38	rs12648228	 3.52e-03	  3.90	-1.4714	416	  9	enet	0.0076	0.0011	-0.1750	8.61e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.LSM6.wgt.RDat	LSM6	4	147096837	147121152	0.0646	rs6537402	  3.38	rs4376168	 1.28e-04	 -4.31	 0.5753	352	 45	enet	0.027	1.9e-09	-0.2127	8.32e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ARHGAP10.wgt.RDat	ARHGAP10	4	148653214	148993931	0.0253	rs11938874	 -2.72	rs13109093	 2.17e-02	  5.80	-0.2576	459	  4	enet	0.031	2e-10	-0.0124	9.90e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NR3C2.wgt.RDat	NR3C2	4	148999913	149365850	0.0192	rs6821426	  2.73	rs4087963	 9.41e-04	  3.42	-1.9437	476	476	blup	0.0066	0.0022	-1.8743	6.09e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RPS3A.wgt.RDat	RPS3A	4	152020725	152025804	0.0382	rs9999828	 -2.55	rs294528	 1.69e-02	 -4.98	 0.7765	264	  1	top1	0.017	2.2e-06	-0.7765	4.37e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ARFIP1.wgt.RDat	ARFIP1	4	153701089	153839615	0.0928	rs6813195	 -8.10	rs4619875	 1.46e-01	 13.99	 0.1077	410	 26	enet	0.15	3.2e-48	-0.6723	5.01e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SFRP2.wgt.RDat	SFRP2	4	154701744	154710272	0.0294	rs17299833	 -2.99	rs1020704	 1.80e-02	  5.28	 1.4861	384	  1	top1	0.018	1e-06	 1.4861	1.37e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PLRG1.wgt.RDat	PLRG1	4	155456158	155471587	0.0224	rs6823540	 -2.30	rs11940724	 1.20e-02	 -4.23	-1.0882	395	  1	top1	0.012	5.5e-05	 1.0882	2.76e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CTSO.wgt.RDat	CTSO	4	156845270	156875069	0.0617	rs3796571	  4.06	rs10019975	 2.97e-02	 -6.24	-0.1515	463	  6	lasso	0.039	7.4e-13	 0.3838	7.01e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TMEM144.wgt.RDat	TMEM144	4	159122756	159176563	0.2867	rs1349100	 -2.88	rs2881373	 2.93e-01	-19.25	 0.1932	300	300	bslmm	0.34	1e-114	-0.8665	3.86e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RAPGEF2.wgt.RDat	RAPGEF2	4	160025330	160281321	0.1360	rs13118321	  2.71	rs11100203	 1.60e-01	-14.27	 0.5000	366	  1	top1	0.16	7.1e-50	-0.5000	6.17e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DDX60L.wgt.RDat	DDX60L	4	169277886	169458937	0.2625	rs11132000	 -2.49	rs2002727	 1.40e-01	 14.30	 0.5588	562	 18	lasso	0.3	3.9e-98	 0.9979	3.18e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CBR4.wgt.RDat	CBR4	4	169784921	169931426	0.0883	rs1471173	  2.42	rs7682426	 4.68e-02	  7.83	-0.0649	555	555	bslmm	0.05	4.3e-16	 0.2708	7.87e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SH3RF1.wgt.RDat	SH3RF1	4	170015407	170192256	0.0913	rs1471173	  2.42	rs4692714	 6.98e-02	 -9.79	-0.2188	465	  5	lasso	0.073	1e-22	 0.3617	7.18e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MFAP3L.wgt.RDat	MFAP3L	4	170907748	170954182	0.0429	rs1717098	 -4.27	rs6844099	 4.58e-03	 -4.90	 0.2152	349	 23	enet	0.018	1.4e-06	-0.3789	7.05e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.HPGD.wgt.RDat	HPGD	4	175411328	175444305	0.2119	rs6837393	 -2.69	rs4306935	 1.16e-01	-12.51	 0.4118	461	461	bslmm	0.18	4.5e-56	-1.5260	1.27e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SPCS3.wgt.RDat	SPCS3	4	177241115	177253396	0.1728	rs6553905	  2.76	rs17680943	 1.31e-01	-13.09	 1.2268	482	482	bslmm	0.13	2.2e-41	-1.4312	1.52e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AGA.wgt.RDat	AGA	4	178351924	178363657	0.4157	rs17064315	 -2.79	rs4690522	 2.98e-01	-20.09	-0.8358	415	 45	enet	0.37	8.6e-129	 0.5886	5.56e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DCTD.wgt.RDat	DCTD	4	183811213	183839089	0.2039	rs11737709	 -3.15	rs11132156	 9.58e-02	 11.06	-0.1408	493	 10	lasso	0.15	1.7e-45	-0.4642	6.42e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.IRF2.wgt.RDat	IRF2	4	185308867	185395734	0.0594	rs1996546	 -7.47	rs13147555	 2.33e-03	 -3.99	 0.4697	572	572	blup	0.026	4.5e-09	 1.0066	3.14e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CASP3.wgt.RDat	CASP3	4	185548850	185570663	0.0538	rs1996546	 -7.47	rs1405940	 8.06e-02	-10.42	-2.5510	564	  1	top1	0.081	4.5e-25	 2.5510	1.07e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MLF1IP.wgt.RDat	MLF1IP	4	185615772	185655287	0.0351	rs1996546	 -7.47	rs7679215	 4.97e-02	 -8.02	-2.3333	539	  9	enet	0.051	2.4e-16	 2.9457	3.22e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SLC25A4.wgt.RDat	SLC25A4	4	186064395	186068434	0.0670	rs1996546	 -7.47	rs3112863	 1.76e-02	  5.24	 0.6719	488	488	bslmm	0.022	5.8e-08	 0.7794	4.36e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.UFSP2.wgt.RDat	UFSP2	4	186320694	186347139	0.0249	rs7693361	 -3.66	rs6845326	 1.53e-02	  4.71	-1.0704	538	  1	top1	0.015	6.3e-06	-1.0704	2.84e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CYP4V2.wgt.RDat	CYP4V2	4	187112674	187134610	0.5788	rs7693361	 -3.66	rs4253239	 2.41e-01	 17.49	 0.4000	575	 99	enet	0.54	1.4e-214	 0.9224	3.56e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FRG1.wgt.RDat	FRG1	4	190861943	190884359	0.0146	rs6834205	 -2.41	rs1138726	 6.93e-03	 -4.38	-0.4928	 86	  1	top1	0.0069	0.0018	 0.4928	6.22e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PDCD6.wgt.RDat	PDCD6	5	271736	353971	0.02930	rs9654453	 3.66	rs28416084	 2.75e-02	  6.15	 3.5625	 276	 276	bslmm	0.028	1.6e-09	 3.9013	9.57e-05
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.BRD9.wgt.RDat	BRD9	5	850406	892939	0.04519	rs2672737	 3.04	rs10067227	 1.69e-02	  5.10	 2.2789	 341	   5	lasso	0.02	3.4e-07	 1.9492	5.13e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SLC12A7.wgt.RDat	SLC12A7	5	1050499	1112150	0.02277	rs16903688	 2.97	rs10044441	 1.41e-02	  5.46	 2.0870	 371	  23	enet	0.019	6e-07	 1.8148	6.96e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.LPCAT1.wgt.RDat	LPCAT1	5	1456595	1524092	0.03037	rs2241971	 2.44	rs27056	 5.03e-03	  4.06	-1.3889	 548	 548	bslmm	0.011	8.4e-05	-1.4045	1.60e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MRPL36.wgt.RDat	MRPL36	5	1798500	1801480	0.29519	rs7446326	 2.86	rs11953620	 2.55e-01	 17.99	 0.0149	 588	  25	enet	0.28	4.6e-91	 0.2498	8.03e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MED10.wgt.RDat	MED10	5	6371994	6378707	0.06468	rs10512889	-2.76	rs271399	 3.58e-02	 -7.43	 0.2812	 629	   6	lasso	0.055	1.5e-17	 0.2056	8.37e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NSUN2.wgt.RDat	NSUN2	5	6599352	6633404	0.44511	rs10512889	-2.76	rs6887702	 4.45e-01	 23.76	-0.6618	 621	 128	enet	0.51	1.6e-197	-0.4696	6.39e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SRD5A1.wgt.RDat	SRD5A1	5	6633456	6669675	0.03653	rs17202561	 2.77	rs562461	 3.33e-02	  7.12	-0.1277	 637	 637	bslmm	0.038	1.7e-12	-0.4915	6.23e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FAM173B.wgt.RDat	FAM173B	5	10226442	10250009	0.08472	rs814589	 3.55	rs1355096	 2.13e-02	 -5.34	 1.1343	 581	 581	bslmm	0.03	3.4e-10	-0.5400	5.89e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CCT5.wgt.RDat	CCT5	5	10250033	10266524	0.18472	rs814589	 3.55	rs2259642	 2.35e-01	-17.32	 0.3261	 579	 579	bslmm	0.25	2.9e-81	-0.4126	6.80e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CMBL.wgt.RDat	CMBL	5	10275987	10308138	0.64952	rs814589	 3.55	rs13180748	 4.46e-01	 23.73	 0.6133	 592	 592	bslmm	0.5	1.9e-191	 1.1379	2.55e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MARCH6.wgt.RDat	MARCH6	5	10353815	10440500	0.15597	rs814589	 3.55	rs2567564	 2.93e-01	-19.51	-0.8235	 635	 635	bslmm	0.3	3.7e-100	 1.0411	2.98e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DAP.wgt.RDat	DAP	5	10679342	10761384	0.35121	rs814589	 3.55	rs5745297	 1.89e-01	 15.49	 0.3136	 656	   8	lasso	0.27	1.3e-88	-0.2422	8.09e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FAM105B.wgt.RDat	FAM105B	5	14664773	14699820	0.01978	rs9312873	-6.16	rs25951	 1.75e-02	  4.96	 2.8699	 455	   1	top1	0.018	1.4e-06	 2.8699	4.11e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ANKH.wgt.RDat	ANKH	5	14704910	14871887	0.11041	rs9312873	-6.16	rs826352	 5.60e-02	  8.71	 5.3077	 464	   4	lasso	0.11	6.7e-34	 5.6612	1.50e-08
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.BASP1.wgt.RDat	BASP1	5	17065707	17276943	0.08486	rs17545067	 3.15	rs7733967	 6.65e-02	  9.47	 0.7812	 485	   8	lasso	0.074	5.3e-23	 0.8260	4.09e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZFR.wgt.RDat	ZFR	5	32354456	32444867	0.01926	rs16901697	 2.62	rs10074149	 2.11e-05	 -3.29	-0.7955	 516	 516	blup	0.0052	0.006	 0.7086	4.79e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TARS.wgt.RDat	TARS	5	33440802	33469644	0.02998	rs2172764	-2.33	rs3736393	 1.84e-03	 -3.65	-1.0870	 456	 456	bslmm	0.0078	0.001	 0.8041	4.21e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AMACR.wgt.RDat	AMACR	5	33986283	34008220	0.07173	rs12658027	-3.56	rs34685	 5.23e-02	  8.95	-1.3043	 374	   9	lasso	0.055	1.8e-17	-1.5684	1.17e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.IL7R.wgt.RDat	IL7R	5	35852797	35879705	0.02924	rs700164	 3.49	rs10053847	 1.14e-02	  4.80	-0.6559	 467	 467	bslmm	0.011	8.1e-05	 0.4191	6.75e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SKP2.wgt.RDat	SKP2	5	36152091	36184421	0.02958	rs700164	 3.49	rs3804439	 2.23e-02	  5.43	 0.7961	 537	  16	enet	0.029	4.9e-10	 0.0539	9.57e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DAB2.wgt.RDat	DAB2	5	39371780	39462402	0.19761	rs187875	 2.85	rs700237	 2.04e-01	-16.29	-0.7188	 457	  14	lasso	0.21	3e-67	 0.8983	3.69e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PTGER4.wgt.RDat	PTGER4	5	40679600	40693837	0.18806	rs2271707	-2.99	rs16869831	 9.12e-02	-10.99	 1.7342	 447	  25	enet	0.17	2.8e-53	-0.9910	3.22e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PRKAA1.wgt.RDat	PRKAA1	5	40759481	40798476	0.01539	rs440781	-3.05	rs10074991	 7.75e-03	  4.41	-1.6111	 469	   7	lasso	0.011	0.00015	-1.6436	1.00e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RPL37.wgt.RDat	RPL37	5	40825364	40835437	0.01646	rs440781	-3.05	rs9200	 1.18e-04	  3.80	-0.4531	 445	 445	blup	0.0072	0.0014	-0.2358	8.14e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CCDC152.wgt.RDat	CCDC152	5	42756903	42802462	0.06928	rs6451674	-4.03	rs6883543	 6.47e-02	  9.51	-0.3623	 323	   1	top1	0.065	2.6e-20	-0.3623	7.17e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PELO.wgt.RDat	PELO	5	52083774	52099880	0.55354	rs2648731	 5.38	rs6450090	 1.28e-01	-12.76	 4.4794	 577	 129	enet	0.28	1e-91	-5.3965	6.80e-08
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ITGA2.wgt.RDat	ITGA2	5	52285156	52390609	0.02884	rs2648731	 5.38	rs246406	 2.81e-02	 -6.55	 1.4478	 593	   4	lasso	0.028	1e-09	-1.4176	1.56e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NDUFS4.wgt.RDat	NDUFS4	5	52856463	52979168	0.11814	rs702634	-7.29	rs2124948	 9.24e-02	 11.86	-2.6250	 459	  30	enet	0.13	1.3e-40	-2.9117	3.59e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GZMA.wgt.RDat	GZMA	5	54398476	54406080	0.02882	rs2198860	 3.27	rs12109297	 2.69e-03	  4.00	 1.2019	 457	  19	enet	0.01	0.00022	 1.1617	2.45e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MAP3K1.wgt.RDat	MAP3K1	5	56111401	56191979	0.05321	rs458036	-9.39	rs158214	 3.85e-02	  7.21	 0.7761	 520	   4	lasso	0.047	5.5e-15	 0.1833	8.55e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GPBP1.wgt.RDat	GPBP1	5	56469775	56560506	0.03512	rs33320	 5.06	rs2042175	 3.61e-02	  7.07	 1.1507	 481	   1	top1	0.036	5.9e-12	 1.1507	2.50e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GAPT.wgt.RDat	GAPT	5	57787262	57792917	0.37118	rs151913	 3.72	rs7704785	 4.18e-01	-23.00	-0.2727	 522	  47	enet	0.44	6.5e-162	 0.5568	5.78e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PDE4D.wgt.RDat	PDE4D	5	58264865	59817947	0.04074	rs2910827	-4.68	rs7724713	 6.66e-03	  4.29	-0.4432	1054	1054	bslmm	0.014	1.8e-05	-1.2916	1.97e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ELOVL7.wgt.RDat	ELOVL7	5	60047618	60140216	0.02556	rs6869495	 3.91	rs13159372	 3.59e-02	 -7.16	 1.1263	 343	   1	top1	0.036	6.7e-12	-1.1263	2.60e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ERCC8.wgt.RDat	ERCC8	5	60169658	60240900	0.01485	rs173591	 3.59	rs1870683	 7.15e-03	  4.40	 0.2113	 317	 317	blup	0.011	8.5e-05	-0.3321	7.40e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.KIF2A.wgt.RDat	KIF2A	5	61601989	61833076	0.01105	rs152189	 3.41	rs3822485	 1.03e-02	 -4.72	 1.3846	 446	   1	top1	0.01	0.00018	-1.3846	1.66e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.IPO11.wgt.RDat	IPO11	5	61699799	61924409	0.02994	rs152189	 3.41	rs4700506	 4.06e-04	 -3.52	 0.8472	 444	 444	blup	0.018	1e-06	 0.5396	5.89e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CENPK.wgt.RDat	CENPK	5	64813593	64858998	0.23408	rs1445944	 3.67	rs42468	 5.26e-01	 25.83	-0.0746	 412	 412	bslmm	0.54	1.4e-214	-0.0106	9.92e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PPWD1.wgt.RDat	PPWD1	5	64859063	64883376	0.01106	rs1445944	 3.67	rs28342	 8.47e-03	 -4.47	-1.0000	 397	   1	top1	0.0085	0.00062	 1.0000	3.17e-01
